id,username,posts,followers,following,caption,caption_length,taken_at,video_duration,hashtag_count,mention_count,like_count,comment_count,view_count,summary,summary_title,summary_topic,summary_length,avg_brightness,std_brightness,avg_db,std_db,avg_frequency,std_frequency
826,luthfirambe,359.0,166638.0,1426.0,"Bingung cara mulai dateng ke gym pertama kali itu gimana? Sini kukasih tau caranya!

1. Cari gym yang bisa bayar harian/punya fitur free trial.
Ini fungsinya biar kalian bisa ngerasain dulu ngegym itu gimana, vibes di dalem gym tsb gimana, cocok atau engga alat2 dan fasilitas lainnya, dll. Info ini bisa dicari di google maps bagian informasi/review/link media sosial yang ada di maps-nya.

2. Kalo udah nemu, langsung aja berangkat dan bayar biaya harian/pake fitur free trialnya.
Selama di Jakarta, aku dah beberapa kali ngegym yang bisa bayar harian dan pake fitur free trial 1x.

3. Taruh barang2 di loker dan ganti baju buat workout. Bawa yang penting2 aja kayak botol minum, handuk, dan HP. Sama headset juga kalo kalian suka dengerin musik/gak cocok sama playlist gym.

4. Langsung mulai pemanasan dan latihan beban. Kalo bingung cara pake alatnya gimana, bisa:
-tanya petugas yang ada di frontdesk gym (ini beberapa gym bisa, tapi beberapa ada yang engga)
-ajak teman yang udah pernah ngegym, jadi bisa tanya2 dan latihan bareng
-contek tutorial di medsos

3 poin si atas udah pernah kulakuin semua dan it works.

5. Kalo dah selesai, ganti baju/mandi di gym kalo ada shower/langsung ambil barang buat pulang.

6. Semisal dirasa gymnya cocok, yaudah langsung daftar jadi member aja biar bisa lebih konsisten dan lebih murah bayarnya. Kalo gymnya ga cocok, pindah gym lain. Makanya aku saranin buat cari yang bisa harian dulu biar ngerasain vibes gymnya cocok/engga

Udah sih itu aja, kalo misal ada yang kelewat atau pengen tanya2 hal lain, langsung aja gas di komen ya!

#gym #pemula #tutorialgym #luthfirambe",1619,2025-05-30T10:17:00,83.741,4,0,1083,39,41722.0,"Video ini memberikan panduan langkah demi langkah bagi pemula yang pertama kali datang ke gym. Mulai dari mencari gym yang menawarkan bayar harian atau free trial, menggunakan fasilitas locker, membawa perlengkapan seperti botol minum dan handuk, hingga ganti baju dan memulai workout. Jika bingung, pemirsa bisa bertanya kepada petugas, teman yang berpengalaman, atau menonton tutorial di platform media sosial. Video ini juga menyarankan untuk mempertimbangkan membeli membership jika merasa nyaman di gym tersebut.",Panduan Pertama Kali ke Gym untuk Pemula,Kesehatan,517,93.10832696,31.82244353,-8.468982,5.440804,1298.714717,611.8790057
358,fitra.eri,6661.0,1683569.0,1519.0,"Padahal Ioniq 5 ini mobil yang paling sering jalan, eh malah pajaknya nol di 2024 😍. Serasa dikasih fasilitas jalan gratis sama pemerintah.

Tahun lalu masih bayar sekitar Rp 1 jutaan. Normalnya kalau tidak ada keringanan, mustinya pajak mobil ini di kisaran Rp 10-12 juta per tahun, belum termasuk progresif DKI.",313,2024-07-02T02:14:36,24.725,0,0,24551,876,839408.0,"Pemilik Hyundai Ioniq 5 membagikan pengalaman memorable tentang pajak PKB-nya yang nihil, mengungkapkan ketidakpercayaan dan kegembiraannya dalam video ini.",Pengalaman Pajak Hyundai Ioniq 5 yang Mengejutkan,Otomotif,156,132.2629614,10.58272549,-15.507431,8.2145,1942.305881,725.5069384
896,ridwanhr,6738.0,1153432.0,1764.0,"Selamat kepada pemenang dari Wuling Move Your Hustle. 

Semoga dari adanya ide bisnis seperti ini bisa menghasilkan pengusaha-pengusaha baru yang bisa sustain untuk jangka panjang dan bermanfaat untuk masyarakat Indonesia.

#WulingMotors #DriveForABetterLife #DriveForAGreenLife #WulingEVVan #MitraEV #WulingEVVANCompetition #MoveYourHustle",340,2025-08-01T08:41:02,87.886,7,0,863,26,122706.0,"Transkrip membahas debut Wuling Gias 2025 yang disambut dengan antusiasme tinggi, khususnya setelah pengumuman pemenang kompetisi bisnis Move Your Hustle bersama Wuling Mitra EV. Acara ini mirip dengan investor day, menunjukkan potensi investasi yang menarik dan meyakinkan. Juri berharap kompetisi ini dapat melahirkan perusahaan baru yang bisa bertahan dan berkembang dalam jangka panjang. Di akhir, ada ajakan untuk mengunjungi website Wuling untuk informasi lebih lanjut.

Dalam acara tersebut, Wuling Mitra EV yang sudah dimodifikasi sesuai kebutuhan bisnis juga ditampilkan. Antusiasme dan respons positif dari peserta menunjukkan harapan yang tinggi untuk tumbuhnya bisnis inovatif dan berkelanjutan di masa depan.",Kompetisi Bisnis Move Your Hustle: Wuling Mitra EV,Other,721,116.7599101,14.59153944,-11.321124,8.104776,1531.753433,599.7780079
784,tasyafarasya,3922.0,7346564.0,1112.0,"ya maap selera orang beda2 yah kalo aku si team lip velvetnya timephoria, lipstainnya oke tp masi ada effort dulu kalo mau pake walaupun nikkie tutorials suka wkwkwkk. Kalo kalian team velvet atau lipstainnya?",209,2025-05-30T13:06:28,201.933,0,0,5555,63,298665.0,"Video ini merupakan ulasan produk Timephoria Nebula Leaf Velvet, khususnya lip tint. Produk ini memiliki kelebihan seperti pigmen tinggi dan tahan lama, namun bisa terlihat kering dan menyebabkan garis pada bibir yang kering. Disarankan untuk menggunakan scrub dan lip balm terlebih dahulu. Beberapa warna nude seperti Solaris 02 dan Enigma 09 ditampilkan, dengan catatan bahwa warna gelap mungkin kurang pigmented. Selain itu, lip tint ini juga bisa dijadikan liquid blush dan dikombinasikan dengan lip salvet untuk hasil yang lebih mulus.",Ulasan Timephoria Nebula Leaf Velvet Lip Tint,Kecantikan,540,118.2303611,10.53625595,-11.907949,5.034048,2011.744878,683.7751404
457,moladin_id,2657.0,94644.0,12.0,"AION V cukup menarik perhatian lantaran menawarkan bermacam fitur dan fungsi kabin yang jarang bahkan belum pernah kita temukan di mobil-mobil lain di harga sepantaran. Sebut saja kursi pijat lengkap penghangat dan ventilasi, kulkas di konsol tengah dengan kemampuan penghangat atau freezer, area kabin belakang super lega, dan lainnya. Diperkenalkan di harga Rp499 juta, apakah ini mobil listrik yang kalian butuhkan?

#AIONIndonesia #AIONV #TheExtraordinaryV #inVehicleRefrigerator #VictoriusPerformance #AIONatGJAW2024",521,2024-11-28T04:29:00,58.6,6,0,312,13,25845.0,"Video ini membahas SUV listrik dengan harga pre-booking Rp 499 juta yang menawarkan berbagai fitur mewah seperti kursi pijat 8 titik, heated dan ventilated seat, serta konsol tengah dengan kulkas yang bisa digunakan sebagai penghangat atau freezer. Mobil ini juga memiliki kabin yang lega dengan sandaran kursi hingga 137 derajat dan bagasi yang fleksibel. Dengan daya tempuh hingga 602 km dalam siklus NEDC dari baterai 75,3 kWh, SUV ini juga memiliki desain yang terinspirasi dari T-Rex untuk menampilkan kesan kuat dan kokoh.",SUV Elektrik dengan Fitur Maju dan Harga Terjangkau,Otomotif,528,106.9912425,10.97797404,-10.078119,4.6846147,1431.113913,641.2581219
756,dokter.ikan.indonesia,399.0,283472.0,359.0,"Ikan koi walaupun keliatannya baik, giginya grahamnya sangar juga lhooo. Mereka juga butuh mengunyah makanannya dulu sebelum ditelan, jadi ngga langsung lhebbb gitu😂😂

#fish #dokterikan #dokterikanindonesia #ikan #koi #animal #animallovers #fishvet #koifish #fishtank",267,2024-10-05T11:50:42,29.2,10,0,7716,45,443791.0,"Pada malam hari, seseorang menemukan benda putih di dasar kolam saat memberi makan ikan. Benda tersebut ternyata adalah gigi ikan koi. Gigi ikan koi memiliki bentuk seperti gigi graham manusia dan disebut sebagai Molariform. Gigi ini tumbuh pada tulang faring dan dapat tanggal, namun tidak jelas apakah gigi tersebut dapat tumbuh lagi setelah tanggal.",Gigi Ikan Koi: Penjelasan dan Karakteristiknya,Other,352,99.1676592,18.45698543,-8.894155,5.6518,1519.591454,767.9295474
293,shelviaocthari,80.0,101103.0,888.0,"Klinik Kecantikan HALAL Pertama di Indonesia @madeenaclinic @madeenaclinic.lampung 😍👍
.
RECOMMENDED 💯 dan ada lebih 38 Cabang 👏🤩
.
Lokasi : Jalan Pulau Morotai, Ruko No.30 Wayhalim, Bandar Lampung ( Depan SMK N 1 )
.
.
.
#madeenaskinclinic #glowingwithmadeenaclinic #kliniklampung",280,2025-05-14T11:53:24,56.833,3,2,445,7,18326.0,"Video ini menceritakan pengalaman treatment di Madinah Skin Clinic Cabang Bandar Lampung, klinik kecantikan halal pertama di Indonesia. Dalam video tersebut, dijelaskan tainted Hydro Luxury Facial dan Free VDT yang dipilih, dengan manfaat seperti menghilangkan sel kulit mati, racun, dan kotoran, serta meningkatkan hidrasi kulit dan kecerahan. Selain itu, treatment ini juga dapat meremajakan dan mengencangkan kulit wajah.",Pengalaman Treatment di Madinah Skin Clinic Bandar Lampung,Kecantikan,424,171.4190144,15.24824623,-10.816387,6.4367833,2149.922476,1054.497096
57,gabrielrey99,63.0,423310.0,457.0,"Super insightful ngobrol sama Dr. Prabu Revolusi kali ini.
Dari ngulik personal branding sampai isu tarif Trump 19%.

Gas tonton full-nya di YouTube Gabriel Rey! 🚀",163,2025-07-28T11:20:15,77.577,0,0,15400,31,271905.0,"Transkrip ini membahas mengenai perbandingan tarif ekspor dan impor antara Indonesia dan Amerika, di mana tarif ekspor ke Amerika sebesar 19% dibandingkan dengan tarif impor dari Amerika ke Indonesia yang kurang dari 1%. Selain itu, juga disebutkan mengenai dampak kebijakan terhadap industri kripto di Indonesia dan potensi pertumbuhan ekonomi akibat investasi di sektor tersebut. Pembicaraan juga menyentuh tentang personal branding dan tips bagi yang ingin membangunnya.",Tarif Ekspor dan Impor Indonesia-Amerika: Dampak dan Kebijakan,Other,473,56.8940513,32.35746076,-14.723342,20.619698,1666.035935,1112.457951
819,bobbyida,3189.0,1506221.0,1912.0,"Ini Cara Latihan Otot Kaki di rumah tanpa alat🔥
You need to know This✅

Bulgarian Split Squats | Setiap Kaki 10-20 Repetisi
Side Lunges | Setiap Kaki 15 repetisi
Step Up | Setiap Kaki 10-20 Repetisi
Squats 20 Repetisi
Standing Calf raises 20-50 Repetisi

Coba untuk bereskan semua gerakan dengan istirahat seminimal mungkin lalu setelah semua gerakan di lakukan sekali istirahat 2-3 menit lalu ulang semua gerakan lagi✔️
Lakukan Circle ini 3-5 Kali sesuai Levelmu👍

Intinya walaupun kamu tidak bisa ke gym tidak ada alasan untuk tidak olahraga‼️

Please share Video ini dalam storymu✔️supaya lebih banyak orang tahu gimana cara latihan di rumah tanpa alat👍

#olahraga #olahragadirumah #fitnessathome #homeworkout #homeworkouts #athomeworkouts #athomeworkout #legday #legdayworkout #legs #legsfordays #legsworkout #legsday #bodyweightworkout #bodyweighttraining #freeletics #fitnessindonesia #gymindonesia #hidupsehat #sehat #tipssehat #infosehat #kesehatan #tipskesehatan #infokesehatan #turunberatbadan #bakarlemak #indonesia #indo #indonesian",1044,2024-10-28T10:01:39,47.266,30,0,14424,432,328657.0,"Video ini menjelaskan lima latihan otot kaki yang dapat dilakukan di rumah tanpa peralatan khusus, hanya menggunakan korsi dan ransel berisi beban ekstra seperti botol air. Latihan-latihan tersebut meliputi Bulgarian Split Squat, Side Lunges, Step Up, Squats, dan Calf Raises. Setiap gerakan dijelaskan dengan teknik yang tepat untuk memastikan keamanan dan efektivitas. Para pemula disarankan untuk menyesuaikan gerakan sesuai dengan kemampuan dan kenyamanan mereka.",5 Latihan Otot Kaki Tanpa Alat di Rumah,Kesehatan,467,115.8054791,29.33134762,-10.555021,5.81368,1688.684637,1109.116378
678,taniaanglt,98.0,683185.0,1027.0,"Kemana aja yaa aku baruu tauu ada inii, gabikin kering ketarik lagii! ✨😍
#SkinUpdate #GentleCleanser #LowPHcleanser #WardahFaceWash #Wardah #WardahNMFAmino 
@wardahbeauty",170,2025-05-05T12:52:35,43.188,6,1,1989,6,70845.0,"Video ini menceritakan pengalaman seseorang yang menemukan face wash lokal yang mampu memberikan kecerahan instan dan melindungi kulit dari polusi. Produk tersebut adalah Liwardah C Defense Vitamin C Plus Panthenol, yang digambarkan sebagai sabun pembersih yang lembut, kaya akan vitamin C, dan pentanol. Produk ini membantu membersihkan kulit secara mendalam sekaligus melembabkan tanpa menyebabkan kekeringan.",Review Face Wash Lokal yang Cerahkan Kulit Instan,Kecantikan,411,143.1327895,9.768342735,-9.047435,5.3216643,2062.705137,1421.315672
938,tenniskuy,649.0,16152.0,2829.0,"TAYANG NANTI MALAM (17-MAR)! 📽️🎾 

Hanya di YouTube channel Tennis Kuy! TV ➡️ LINK IN BIO 

EPISODE 10 — HOW TO HIT A DRIVE VOLLEY

Weekend ini MinKuy ditemenin sama @andreybanyu & @dwityanto buat belajar teknik tenis 'How to Hit a Drive Volley' bareng sama coach @raturandang.andrian 🎾🙌

Penasaran buat liat hasilnya? Jangan sampai ketinggalan nonton video lengkapnya karena hanya ada di YouTube channel Tennis Kuy! TV 📺➡️ LINK IN BIO 

Jangan lupa subscribe, like, & comment 😎 

—
#tenniskuy #tennis #andrianraturandang #fun #community #jakarta #indonesia",557,2024-03-16T17:16:08,58.676,7,3,3,0,5136.0,"Video ini memperlihatkan pelatihan teknik drive volley dalam bulu tangkis. Coach Ya menjelaskan langkah-langkah seperti posisi kaki, gerakan transfer tubuh, dan pendaratan yang tepat untuk melakukan drive volley secara efektif. Andre, yang relatif baru dalam olahraga ini, merasa teknik ini masih asing baginya dan berencana untuk terus mempelajarinya.",Teknik Drive Volley Bulu Tangkis untuk Pemula,Olahraga,352,92.21072819,17.56791798,-11.940836,5.9720798,2037.075113,736.1707483
454,moladin_id,2657.0,94644.0,12.0,"Kalau merhatiin ada kap kecil dengan sedikit lubang menyerupai bentuk obeng minus di area bumper, bagian ini penting untuk saat-saat darurat, Cing! Umumnya ini merupakan penutup dari lubang untuk mata derek.

Tapi better untuk kembali periksa manual book masing-masing karena boleh jadi mobil kamu punya desain yang berbeda. #moladin #tipsmobil",344,2025-01-28T13:44:53,46.833,2,0,467,0,42581.0,"Video ini menjelaskan bagian bumper mobil yang memiliki fungsi penting sebagai tempat pemasangan mata derek (towing hook) untuk keadaan darurat. Bagian ini biasanya berbentuk kotak, lingkaran, atau mengikuti bentuk bumper, dengan coakan untuk obeng minus. Di baliknya terdapat lubang drat tempat memasang mata derek yang harus dikencangkan dengan kunci roda.",Cara Menggunakan Hook Derek Darurat di Bumper Mobil,Otomotif,358,105.4581755,14.69395777,-10.006361,4.0471034,1344.158989,593.7125463
152,skincarian,1564.0,184927.0,1095.0,"Nyobain tren skincare Telor Ceplok… katanya sih bisa bikin kulit jadi glowing, masa iya sih? 

Nah… untuk penjelasan, cara pakai, dan hasilnya sudah aku jelaskan di reels secara singkat dan gamblang yah. Silakan tonton videonya sampai habis. 

Jangan lupa save & share reels ini ke teman-teman kamu juga. Semoga bermanfaat!! ❤️

#skincare #telurceplokmethod #scrambledoil #skincareglowing #reviewskincare #skincaretips",418,2025-06-21T05:08:23,42.6,6,0,517,57,35373.0,"Video ini menjelaskan metode skincare unik yang disebut 'telur ceplok', yaitu dengan mencampurkan moisturizer dan face oil untuk diaplikasikan ke wajah. Kombinasi ini bertujuan memberikan kelembaban eksternal dan efek kulit yang cerah. Metode ini dipuji karena tidak membuat kulit berminyak atau menyumbat pori-pori, sehingga cocok untuk kulit berminyak.",Teknik Telur Ceplok untuk Skincare,Kecantikan,354,117.4940402,16.84501421,-9.512652,4.9447227,1724.515663,844.7462025
322,dea.afrizal,200.0,131863.0,823.0,"Tenang, adanya AI nambah peluang baru juga kok. 
salam buat para calon2 prompt engineer gengs...",96,2024-03-14T08:31:23,57.237,0,0,8243,204,130058.0,"Video ini membahas tentang peran AI dalam dunia programming, khususnya apakah Devine AI dapat menggantikan tugas seorang programmer. Saat ini, AI belum sepenuhnya dapat mengambil alih peran tersebut karena masih memerlukan perintah yang tepat dari pengguna. Namun, kehadiran AI membuka peluang baru dalam bentuk pekerjaan seperti Prompt Engineer, yang berfokus pada interaksi manusia dan AI untuk meningkatkan produktivitas.",Devine AI dan Masa Depan Pekerjaan di Dunia Programming,Teknologi,424,62.69344272,3.678028903,-9.7302065,4.4376745,1365.446391,724.9073795
760,dokter.ikan.indonesia,399.0,283472.0,359.0,"Agak kurang seru ya kawinnya mereka😂😂 tapi amaze banget sama kemampuan berkembang biak mereka secara seksual dan aseksual. Mau juga dong bur membelah diri😭😭

#fish #fishtank #ikan #koi #koifish #dokterikan #dokterikanindonesia #dokterhewan #animal #animallovers",261,2024-08-11T02:04:48,53.6,10,0,10111,80,320335.0,"Video ini menjelaskan proses reproduksi ubur-ubur. Ubur-ubur tidak memiliki jenis kelamin tertentu, karena setiap individu dewasa menghasilkan sperma dan telur yang dilepaskan ke air. Ketika keduanya bertemu, terbentuk planula yang berenang untuk mencari permukaan keras. Planula menempel dan berkembang menjadi skivistoma, yang kemudian membelah diri menjadi banyak dan akhirnya menjadi ubur-ubur muda hingga dewasa.",Proses Reproduksi dan Perkembangan Ubur-Ubur,Other,417,59.5301358,17.85763932,-9.973721,5.6065135,2118.564021,1150.264641
725,otomotifweekly,28333.0,744695.0,43.0,"Ini adalah Kawasaki W230 dan Meguro S1 yang sangat cocok untuk orang Indonesia. Mengapa? Karena posturnya pendek, tinggi jok hanya 745 mm, sehingga sangat mudah dinaiki oleh yang tingginya sekitar 165 cm sekalipun. Bobotnya kosong juga hanya 143 kg, cukup ringan untuk motor 230 cc. 

Nah apalagi tampilan W230 dan Meguro S1 ini keren banget! Kental nuansa klasik! Khas keluarga W.

Kedua motor ini bisa dilihat langsung bahkan dicoba di IIMS 2025, tentunya di booth PT Kawasaki Motor Indonesia.

Langsung cobain yuk! Jangan lupa sekalian SPK, hehee...

#otomotif #motorcycle #w230 #meguro #kawasaki #kawasakiw230 #motorbaru #iims #iims2025 #reels #reelsinstagram #reelsvideo",675,2025-02-21T12:45:03,103.119,12,0,619,4,28776.0,"Video ini membahas peluncuran Kawasaki W230 dan Meguro S1 di IMS 2025. Keduanya memiliki spesifikasi yang sama, yaitu mesin 233 cc, satu silinder SOHC, dua katup injeksi berpendingin udara, dengan tenaga maksimal 17,7 HP dan torsi 18 Nm. Motor ini dilengkapi dengan transmisi 6 percepatan dan berbagai fitur modern seperti lampu LED, speedometer analog-digital, serta desain yang mewah dan klasik.",Peluncuran Kawasaki W230 dan Meguro S1 di IMS 2025,Otomotif,397,108.636809,10.32910478,-11.648628,6.79968,1656.222419,754.385676
456,moladin_id,2657.0,94644.0,12.0,"Akhirnya bos besar hadir juga! 

Yes, Chery TIGGO 9 CSH AWD resmi dirilis ke pasaran sebagai model paling mewah di line up Chery. Dimensi ekstra besar, gendong pemacu hybrid dengan tenaga buas namun efisien, hingga dibekali fitur-fitur fancy khas mobil miliaran. Tapi soal harga gak nyentuh Rp1 miliar. Chery TIGGO 9 CSH AWD ini dibanderol Rp719 jutaan aja! Gimana, penasaran gak sama SUV mewahnya Chery satu ini?

#Moladin #reviewmobil #chery #GIIAS2025",454,2025-07-28T12:08:16,110.366,4,0,856,43,29582.0,"Chery Tigo 9 CSH adalah SUV yang dilengkapi dengan teknologi Chery Super Hybrid, menghasilkan tenaga 619 PS dan torsi 920 Nm. Mobil ini memiliki penggerak all-wheel drive dan transmisi dedicated hybrid transmission, mampu melaju dari 0-100 km/jam dalam 5,4 detik. Dengan kapasitas baterai 34,46 kWh, mobil ini bisa berjalan hingga 180 km menggunakan mode EV dan mendukung fitur V2L untuk menyuplai listrik. Fitur lainnya termasuk kursi elektrik, panoramic soundproof, 17 sistem ADAS, parkir sendiri, dan speaker premium 14 biji dari Sony. Mobil ini juga menawarkan kabin nyaman dengan kaca ganda dan tingkat keselamatan tinggi dengan standar crash test global. Selain itu, Chery Tigo 9 CSH mendukung DC charging dan memiliki dimensi 4,8 meter dengan kapasitas tujuh penumpang dan bagasi yang luas.",Chery Tigo 9 CSH: SUV Plugin Hybrid dengan Teknologi Canggih dan Fitur Lengkap,Otomotif,797,120.9548631,27.08602399,-15.873795,8.258343,1293.146522,816.1401369
173,tenniskuy,651.0,16116.0,2829.0,"Siapa yang weekend-weekend gini nungguin weekly tennis tips kita? 🙌  Mendingan langsung aja nih nonton tips ‘Simple Serve Technique’ dari Coach @raturandang.andrian! 🎾

Jangan lewatin keseruan video lengkapnya di YouTube channel Tennis Kuy! TV tayang Minggu malam ➡️ LINK IN BIO & YouTube channel Andrian Raturandang

Stay tuned 👀🎥

—
#tenniskuy #tennis #andrianraturandang #fun #community #jakarta #indonesia",409,2024-02-17T08:01:04,60.163,7,1,3,1,7461.0,"Coach Anandar Turandang membagikan tips sederhana untuk servis tenis yang ditujukan bagi pemula serta pemain tingkat menengah. Ia menjelaskan teknik dasar seperti pegangan kontinental, lempar bola di antara jam 12 dan 1, serta irama yang bisa digunakan untuk servis. Ia juga menyarankan agar pemula memulai dengan ritme sederhana dan gerakan yang mudah diikuti.",Tips Servis Tenis untuk Pemula oleh Coach Anandar Turandang,Other,361,90.90030815,10.63529256,-10.421224,4.527211,2377.289639,719.3177457
125,ka.hairunisa,85.0,6202.0,61.0,Hey👋 no☝️no☝️malas malas ya,27,2025-07-06T13:00:00,39.566,0,0,146,9,3624.0,"Video ini menjelaskan cara membersihkan brush makeup dengan benar tanpa merusak bulu-bulunya. Dibahas bahwa merendam brush dalam air tidak disarankan karena dapat menyebabkan bulu rontok atau rusak. Sebagai gantinya, dianjurkan untuk membersihkan brush dengan meneteskan cairan pembersih, mengusapnya secara perlahan, dan mengeringkannya dengan kain untuk menjaga bentuk dan kebersihannya.",Cara Tepat Membersihkan Brush Makeup Tanpa Merusaknya,Kecantikan,389,163.4244157,13.330923,-10.75474,5.8987494,1588.545033,759.5182884
287,ridwanhr,6737.0,1153429.0,1764.0,"Di @giias_id 2025 juga ada booth yang memperlihatkan Mobil Modifkasi Full Karbon, nah tepatnya di booth @brqindonesia. 

Sekalian buat temen temen yang mau pasang BRQ juga bisa pesan dan tanya kesini saja di Hall 11c C16, karena selama periode GIIAS ini ada promo yang besar sekali. 

Yang tidak sempat ke GIIAS pun masih bisa DM BRQ untuk dapatkan promonya, buruan sebelum kehabisan promonya😁",393,2025-07-28T09:04:38,93.066,0,2,2478,16,116507.0,"Video ini memperkenalkan Honda Civic yang telah dimodifikasi dengan full carbon, termasuk kap mesin, pintu, dan bagian dalamfloor. Mobil ini menggunakan mesin langsung dari Jepang dan menampilkan debut produk BRQ, yaitu fuel catalyst yang dapat digunakan pada mobil bensin maupun diesel. BRQ berfungsi untuk meningkatkan kualitas bahan bakar, memperpanjang usia bahan bakar, dan mengurangi emisi. Dengan BRQ, mobil menjadi lebih irit dan bertenaga.",BRQ: Solusi Fuel Catalyst untuk Mobil Bensin dan Diesel,Otomotif,448,100.9856246,20.72626255,-10.887749,5.2017365,1689.799804,506.3878608
144,skincarian,1564.0,184927.0,1095.0,"Disini ada gak sih, yang udah sering skincarean pakai produk ini itu… tapi kok kulitnya masih kusem dan masih jerawat aja?

Kalau ada, berarti reels ini cocok untuk kamu. Nih aku spill cara buat mengatasi permasalahan tersebut,  silakan tonton reels ini sampai habis yah.

Silakan save & share reels ini kalau dirasa bermanfaat untuk kamu 😊❤️

#micellarwater #doublecleansing #firstcleanser #skincarelokal #racunskincare",420,2025-07-10T13:00:50,50.55,5,0,393,32,18264.0,"Video ini membahas pentingnya double cleansing untuk Kulit yang kusam dan berjerawat. Dijelaskan bahwa proses pembersihan wajah yang tidak maksimal bisa menyebabkan pori-pori tersumbat. Produk yang direkomendasikan adalah Azarin Water yang diklaim memiliki kandungan pentavitin untuk melembabkan dan menenangkan kulit, serta aman untuk kulit berjerawat. Selain itu, produk ini juga sedang promo buy one get one free.",Pentingnya Double Cleansing untuk Kulit Sehat,Kesehatan,416,118.1490218,32.6742101,-9.122446,5.0133514,1689.586741,984.2258584
738,dokter.ikan.indonesia,399.0,283453.0,359.0,"Ke Bandung disaat weekend ternyata luar biasa. Pulangnya 8 jam di jalan😭😭
Tapi pasien ku selamat sampai tujuan. Siapa yg setuju aku buat reels pengobatannyaaa?

#fish #dokterikan #dokterikanindonesia #ikan #koi #animal #animallovers #fishvet #koifish #fishtank",260,2025-06-30T10:02:27,56.2,10,0,2502,12,103350.0,"Dalam video ini, dibahas tentang kasus gawat darurat pada ikan di Bandung dengan gejala luka parah dan cacing, serta kemungkinan infeksi virus KHV. Tindakan yang diambil adalah melakukan pemeriksaan PCR dan memindahkan ikan ke ICU. Selain itu, video ini juga mengajak pemirsa untuk menghadiri event Indofisaries di Surabaya yang akan membahas teknologi terbaru di bidang perikanan dan aquaculture.",Kasus Gawat Darurat Ikan di Bandung dan Event Indofisaries Surabaya,Kesehatan,397,117.3247991,20.21533737,-8.005409,3.974286,2092.102544,1053.382811
960,disporadkijkt,4607.0,117989.0,132.0,"Bapak Andri Yansyah, Kepala Dinas Pemuda dan Olahraga menghadiri flag off Invitasi Cabang Olahraga Atletik Pelajar di Stadion Atletik PPOP DKI Jakarta.

Diikuti 1.070 atlet dari 74 kontingen se-Indonesia, ajang ini jadi langkah awal menuju POPNAS XVII 2025!

Semangat untuk semua atlet muda yang bertanding!

#DisporaDKIJakarta #AtletikPelajar #POPNAS2025 #JakartaBerprestasi #PemudaJuara",388,2025-07-11T13:23:24,86.533,5,0,955,3,35028.0,"Transkrip ini menggambarkan suasana kegembiraan dan rasa syukur dalam sebuah momen penting. Seseorang merayakan kemenangan atau pencapaian dengan penuh semangat, diiringi sorak-sorai dan ucapan terima kasih.",Perayaan dan Rasa Syukur Atas Kemenangan,Hiburan,207,125.0982072,20.63476729,-8.913985,3.2995014,2102.337131,781.1747899
170,piala_pertiwi,364.0,10980.0,13.0,"Lebih dari sekadar kompetisi,  𝐇𝐘𝐃𝐑𝐎𝐏𝐋𝐔𝐒 @piala_pertiwi U14 & U16 All Stars 2025 adalah panggung bagi para srikandi sepak bola Indonesia untuk bersinar!

Terus berjuang, terus melangkah— Jumpa di #PialaPertiwi selanjutnya 👋🏻

‣ #PSSI ‣ #PertiwiBerani",250,2025-07-28T10:50:12,73.473,3,1,3952,55,524174.0,Video ini memberikan ucapan selamat datang dan motivasi kepada adik-adik untuk bermain dengan rileks dan menunjukkan ilmu terbaik mereka. Tujuan utamanya adalah agar mereka dapat terpilih dan menjadi pemain-pemain nasional yang berprestasi dengan tetap rileks.,Motivasi untuk Anak-anak Meningkatkan Kemampuan dalam Tim,Other,260,95.00276671,33.86614513,-13.455133,15.226409,2240.421012,913.685611
860,hellosehat,5399.0,232288.0,101.0,"Kebayang gak sih baunya 🥲

Karang gigi itu bukan cuma kotoran, tapi sarang bakteri lho. Bisa bikin gigi copot, gusi busuk, dan mulut bau banget.

Apalagi buat kamu yang jarang bersihin gigi ditambah suka kopi atau merokok, siap-siap bisa terkena ya! 

Duh gak mau kan gigi mu jadi gini? Nah makanya kamu harus rajin sikat gigi atau scaling ya! 
#HelloSehat #SehatUntukSemua #KarangGigi #KesehatanGigi #Scaling",409,2025-05-31T12:00:17,49.62,5,0,61,0,3895.0,"Transkrip membahas tentang bahaya karang gigi yang berasal dari sisa makanan dan bakteri yang menumpuk pada gigi. Karang gigi dapat menyebabkan bau mulut berlebihan, gigi ngilu, iritasi gusi, hingga gigi copot. Pencegahan karang gigi dapat dilakukan dengan sikat gigi dua kali sehari, menggunakan obat kumur, dan berhenti merokok.Scaling oleh dokter gigi diperlukan untuk membersihkan karang gigi yang telah mengeras.",Pencegahan Karang Gigi dan Dampaknya,Kesehatan,417,128.3335238,15.2342609,-15.1801,10.451907,1910.410798,865.3916451
